Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2016-02-23 04:00:00,982.74,0.77,275.29,0.13,95.5,6.46,6.17,0.29,3.91,6.28,1246.81,1.58,2.08,147.1
2016-02-23 04:10:00,982.74,0.79,275.31,0.19,95.8,6.47,6.19,0.27,3.93,6.3,1246.72,0.72,1.42,198.7
2016-02-23 04:20:00,982.8,0.58,275.1,-0.01,95.8,6.37,6.1,0.27,3.87,6.21,1247.78,1.09,1.46,211.1
2016-02-23 04:30:00,982.86,0.47,274.98,-0.09,96.0,6.32,6.07,0.25,3.85,6.17,1248.38,1.17,1.52,221.5
2016-02-23 04:40:00,982.87,0.29,274.81,-0.24,96.2,6.24,6.0,0.24,3.81,6.11,1249.22,0.99,1.52,213.8
2016-02-23 04:50:00,982.91,0.22,274.73,-0.28,96.4,6.21,5.98,0.22,3.79,6.09,1249.61,0.83,1.12,208.0
2016-02-23 05:00:00,982.93,0.2,274.71,-0.29,96.5,6.2,5.98,0.22,3.79,6.08,1249.75,0.77,1.44,183.1
2016-02-23 05:10:00,982.96,0.2,274.7,-0.26,96.7,6.2,5.99,0.2,3.8,6.1,1249.78,0.68,1.44,203.8
2016-02-23 05:20:00,983.04,0.13,274.63,-0.33,96.7,6.17,5.96,0.2,3.78,6.07,1250.19,0.59,1.0,215.9
2016-02-23 05:30:00,983.11,0.12,274.61,-0.33,96.8,6.16,5.96,0.2,3.78,6.06,1250.36,0.71,1.22,219.9
2016-02-23 05:40:00,983.14,0.05,274.54,-0.38,96.9,6.13,5.94,0.19,3.77,6.04,1250.71,0.74,1.04,201.6
2016-02-23 05:50:00,983.11,0.01,274.5,-0.41,97.0,6.11,5.93,0.18,3.76,6.03,1250.87,0.37,0.72,200.8
2016-02-23 06:00:00,983.07,0.0,274.5,-0.4,97.1,6.11,5.93,0.18,3.76,6.03,1250.83,0.68,1.24,141.8
2016-02-23 06:10:00,982.98,-0.07,274.43,-0.47,97.1,6.08,5.9,0.18,3.74,6.0,1251.07,0.75,1.32,160.4
2016-02-23 06:20:00,982.98,-0.06,274.45,-0.43,97.3,6.08,5.92,0.16,3.75,6.02,1251.0,0.61,1.14,201.9
2016-02-23 06:30:00,982.99,-0.01,274.49,-0.37,97.4,6.1,5.94,0.16,3.77,6.05,1250.8,0.53,0.96,187.6
2016-02-23 06:40:00,983.05,0.04,274.54,-0.33,97.3,6.13,5.96,0.17,3.78,6.06,1250.61,0.4,0.88,119.6
2016-02-23 06:50:00,983.1,0.07,274.57,-0.28,97.5,6.14,5.99,0.15,3.8,6.09,1250.54,0.39,0.72,142.8
2016-02-23 07:00:00,983.1,0.04,274.53,-0.32,97.4,6.13,5.97,0.16,3.78,6.07,1250.69,0.51,0.96,183.5
2016-02-23 07:10:00,983.1,-0.01,274.49,-0.37,97.4,6.1,5.95,0.16,3.77,6.05,1250.92,0.55,0.8,189.2
2016-02-23 07:20:00,983.01,0.06,274.56,-0.27,97.6,6.13,5.99,0.15,3.8,6.09,1250.47,0.43,0.96,177.4
2016-02-23 07:30:00,982.99,0.2,274.7,-0.11,97.8,6.2,6.06,0.14,3.84,6.17,1249.77,0.33,0.68,111.1
2016-02-23 07:40:00,983.12,0.18,274.68,-0.18,97.4,6.19,6.03,0.16,3.82,6.13,1250.03,0.27,0.5,165.2
2016-02-23 07:50:00,983.28,0.19,274.67,-0.14,97.6,6.19,6.04,0.15,3.83,6.15,1250.19,0.31,0.56,207.4
2016-02-23 08:00:00,983.35,0.26,274.74,-0.06,97.7,6.22,6.08,0.14,3.86,6.18,1249.94,0.26,0.48,198.4
2016-02-23 08:10:00,983.46,0.26,274.73,-0.09,97.5,6.22,6.07,0.16,3.85,6.17,1250.09,0.6,1.0,203.4
2016-02-23 08:20:00,983.5,0.47,274.93,0.17,97.9,6.32,6.19,0.13,3.92,6.29,1249.15,0.33,0.64,197.2
2016-02-23 08:30:00,983.57,0.45,274.91,0.08,97.4,6.31,6.15,0.16,3.9,6.25,1249.34,0.39,0.76,174.8
2016-02-23 08:40:00,983.6,0.38,274.83,0.0,97.3,6.28,6.11,0.17,3.87,6.21,1249.71,0.52,0.84,200.5
2016-02-23 08:50:00,983.59,0.34,274.79,-0.03,97.4,6.26,6.1,0.16,3.86,6.2,1249.9,0.67,1.0,216.3
2016-02-23 09:00:00,983.6,0.5,274.96,0.18,97.7,6.34,6.19,0.15,3.92,6.29,1249.1,0.4,0.76,220.0
2016-02-23 09:10:00,983.64,0.77,275.22,0.43,97.6,6.46,6.3,0.15,4.0,6.41,1247.89,0.35,0.68,183.7
2016-02-23 09:20:00,983.72,0.74,275.18,0.37,97.4,6.44,6.28,0.17,3.98,6.38,1248.15,0.6,1.12,203.1
2016-02-23 09:30:00,983.72,0.71,275.16,0.34,97.3,6.43,6.26,0.17,3.97,6.36,1248.26,0.58,1.08,212.7
2016-02-23 09:40:00,983.72,0.87,275.32,0.53,97.6,6.5,6.35,0.16,4.02,6.45,1247.52,0.4,0.88,202.3
2016-02-23 09:50:00,983.72,1.04,275.49,0.68,97.4,6.59,6.42,0.17,4.07,6.52,1246.69,0.37,0.72,186.6
2016-02-23 10:00:00,983.75,1.18,275.63,0.8,97.3,6.65,6.48,0.18,4.1,6.58,1246.06,0.42,0.68,187.6
2016-02-23 10:10:00,983.76,1.26,275.7,0.86,97.2,6.69,6.5,0.19,4.12,6.61,1245.73,0.53,0.9,196.1
2016-02-23 10:20:00,983.83,1.29,275.73,0.87,97.0,6.71,6.51,0.2,4.12,6.61,1245.65,0.75,1.12,201.4
2016-02-23 10:30:00,983.9,1.38,275.82,0.96,97.0,6.75,6.55,0.2,4.15,6.66,1245.3,0.63,0.96,206.7
2016-02-23 10:40:00,984.03,1.47,275.9,1.05,97.0,6.8,6.59,0.2,4.18,6.7,1245.05,0.66,1.12,208.3
2016-02-23 10:50:00,984.05,1.62,276.04,1.18,96.9,6.87,6.65,0.21,4.22,6.76,1244.38,0.83,1.52,206.9
2016-02-23 11:00:00,984.06,1.65,276.08,1.17,96.6,6.88,6.65,0.23,4.21,6.76,1244.25,0.73,1.48,217.3
2016-02-23 11:10:00,984.09,1.6,276.02,1.06,96.2,6.86,6.6,0.26,4.18,6.7,1244.54,0.98,1.72,229.4
2016-02-23 11:20:00,984.11,1.64,276.06,1.07,96.0,6.88,6.6,0.28,4.18,6.71,1244.38,1.01,1.8,221.9
2016-02-23 11:30:00,984.18,1.7,276.11,1.09,95.7,6.91,6.61,0.3,4.19,6.72,1244.21,1.21,1.76,225.1
2016-02-23 11:40:00,984.21,1.92,276.34,1.28,95.5,7.02,6.7,0.32,4.25,6.81,1243.19,1.13,1.76,229.0
2016-02-23 11:50:00,984.19,2.19,276.6,1.47,95.0,7.15,6.8,0.36,4.31,6.91,1241.92,1.37,2.6,269.0
2016-02-23 12:00:00,984.08,2.24,276.66,1.39,94.1,7.18,6.76,0.42,4.28,6.87,1241.57,1.15,2.0,255.4
2016-02-23 12:10:00,984.02,2.21,276.64,1.29,93.6,7.17,6.71,0.46,4.25,6.82,1241.63,1.12,2.36,264.4
2016-02-23 12:20:00,983.92,2.2,276.64,1.22,93.2,7.16,6.67,0.49,4.23,6.78,1241.56,1.33,2.08,241.1
2016-02-23 12:30:00,983.82,2.34,276.78,1.36,93.2,7.23,6.74,0.49,4.27,6.85,1240.81,1.24,2.04,227.2
2016-02-23 12:40:00,983.87,2.71,277.16,1.68,92.9,7.43,6.9,0.53,4.37,7.01,1239.11,0.91,1.76,258.1
2016-02-23 12:50:00,983.69,3.09,277.55,1.8,91.2,7.63,6.96,0.67,4.41,7.07,1237.17,0.97,2.08,246.0
2016-02-23 13:00:00,983.62,3.4,277.87,1.73,88.8,7.8,6.92,0.87,4.39,7.04,1235.71,1.57,3.14,271.5
2016-02-23 13:10:00,983.61,3.41,277.88,1.7,88.5,7.81,6.91,0.9,4.38,7.02,1235.62,1.44,3.16,246.4
2016-02-23 13:20:00,983.61,3.59,278.06,1.62,86.9,7.91,6.87,1.04,4.36,6.99,1234.84,1.29,2.8,261.8
2016-02-23 13:30:00,983.57,3.41,277.88,1.36,86.4,7.8,6.74,1.06,4.27,6.85,1235.69,1.48,2.76,255.3
2016-02-23 13:40:00,983.47,3.34,277.82,1.39,87.0,7.76,6.75,1.01,4.28,6.87,1235.87,1.24,2.52,240.1
2016-02-23 13:50:00,983.38,3.57,278.06,1.51,86.3,7.89,6.81,1.08,4.32,6.93,1234.68,1.52,2.4,235.4
2016-02-23 14:00:00,983.35,3.47,277.96,1.23,85.2,7.84,6.68,1.16,4.23,6.79,1235.16,1.77,2.52,218.0
2016-02-23 14:10:00,983.36,3.46,277.95,1.27,85.5,7.83,6.7,1.14,4.25,6.81,1235.2,1.94,3.32,245.9
2016-02-23 14:20:00,983.38,3.14,277.62,0.97,85.6,7.65,6.55,1.1,4.15,6.66,1236.75,3.22,4.53,250.4
2016-02-23 14:30:00,983.33,2.67,277.16,0.67,86.6,7.4,6.41,0.99,4.07,6.52,1238.85,2.68,3.93,244.7
2016-02-23 14:40:00,983.34,2.98,277.47,0.72,85.0,7.57,6.44,1.14,4.08,6.54,1237.44,2.44,3.49,240.1
2016-02-23 14:50:00,983.34,3.11,277.6,0.88,85.2,7.64,6.51,1.13,4.13,6.62,1236.82,1.95,3.12,228.4
2016-02-23 15:00:00,983.35,3.63,278.13,1.28,84.5,7.93,6.7,1.23,4.25,6.81,1234.41,2.14,2.96,226.1
2016-02-23 15:10:00,983.46,3.58,278.06,1.23,84.6,7.9,6.68,1.22,4.24,6.79,1234.82,1.64,2.92,224.1
2016-02-23 15:20:00,983.51,3.71,278.19,1.43,85.0,7.97,6.77,1.2,4.3,6.89,1234.25,1.64,2.48,224.9
2016-02-23 15:30:00,983.46,4.45,278.93,1.34,80.2,8.4,6.73,1.66,4.27,6.85,1230.93,2.47,4.53,220.4
2016-02-23 15:40:00,983.49,4.61,279.1,1.16,78.2,8.49,6.64,1.85,4.21,6.75,1230.27,1.46,3.32,223.7
2016-02-23 15:50:00,983.6,4.47,278.95,1.2,79.2,8.41,6.66,1.75,4.22,6.77,1231.01,1.42,2.48,235.9
2016-02-23 16:00:00,983.62,4.65,279.12,1.19,78.2,8.52,6.66,1.86,4.22,6.77,1230.27,1.55,3.04,231.7
2016-02-23 16:10:00,983.73,4.57,279.04,0.87,76.8,8.47,6.51,1.97,4.12,6.61,1230.81,1.56,3.57,251.4
2016-02-23 16:20:00,983.81,4.39,278.84,0.53,75.9,8.36,6.35,2.02,4.02,6.45,1231.81,1.45,2.6,254.6
2016-02-23 16:30:00,983.86,4.21,278.67,0.61,77.3,8.26,6.39,1.88,4.05,6.49,1232.62,1.44,2.0,239.1
2016-02-23 16:40:00,983.88,4.16,278.61,0.45,76.7,8.23,6.31,1.92,4.0,6.42,1232.92,1.39,2.36,245.3
2016-02-23 16:50:00,983.97,4.01,278.46,0.52,77.9,8.14,6.34,1.8,4.02,6.45,1233.68,1.35,2.06,239.0
2016-02-23 17:00:00,984.01,3.82,278.26,0.44,78.5,8.04,6.31,1.73,4.0,6.41,1234.59,1.69,2.28,246.8
2016-02-23 17:10:00,984.13,3.78,278.21,0.33,78.1,8.01,6.26,1.75,3.96,6.36,1234.97,1.49,2.16,247.9
2016-02-23 17:20:00,984.19,3.63,278.06,0.05,77.3,7.93,6.13,1.8,3.88,6.23,1235.74,1.51,2.0,250.7
2016-02-23 17:30:00,984.21,3.44,277.87,-0.12,77.4,7.82,6.05,1.77,3.84,6.15,1236.66,1.84,2.52,256.2
2016-02-23 17:40:00,984.32,3.27,277.69,-0.25,77.6,7.73,6.0,1.73,3.8,6.09,1237.58,1.89,2.32,250.9
2016-02-23 17:50:00,984.41,2.99,277.39,-0.17,79.6,7.58,6.03,1.55,3.82,6.13,1238.94,2.56,3.28,248.7
2016-02-23 18:00:00,984.59,2.77,277.16,-0.12,81.2,7.46,6.05,1.4,3.83,6.15,1240.16,2.72,3.41,249.5
2016-02-23 18:10:00,984.71,2.6,276.98,-0.05,82.6,7.37,6.08,1.28,3.85,6.18,1241.06,2.85,3.49,250.3
2016-02-23 18:20:00,984.89,2.44,276.81,-0.04,83.6,7.29,6.09,1.19,3.86,6.18,1241.99,2.57,3.41,249.7
2016-02-23 18:30:00,984.96,2.29,276.64,-0.21,83.5,7.21,6.02,1.19,3.81,6.11,1242.81,2.55,3.16,249.8
2016-02-23 18:40:00,985.15,2.23,276.57,-0.34,83.0,7.18,5.96,1.22,3.77,6.05,1243.33,2.79,3.36,247.7
2016-02-23 18:50:00,985.33,2.22,276.54,-0.39,82.8,7.17,5.94,1.23,3.76,6.02,1243.63,2.64,3.24,249.8
2016-02-23 19:00:00,985.42,2.23,276.55,-0.44,82.4,7.18,5.91,1.26,3.74,6.0,1243.69,2.5,3.16,251.4
2016-02-23 19:10:00,985.54,2.09,276.4,-0.4,83.5,7.1,5.93,1.17,3.75,6.02,1244.49,2.25,3.24,252.5
2016-02-23 19:20:00,985.8,2.06,276.35,-0.33,84.1,7.09,5.96,1.13,3.77,6.05,1244.91,2.46,3.36,257.7
2016-02-23 19:30:00,985.95,2.11,276.38,-0.3,84.0,7.11,5.98,1.14,3.78,6.06,1244.89,2.89,3.57,250.0
2016-02-23 19:40:00,986.03,2.04,276.3,-0.39,83.9,7.08,5.94,1.14,3.75,6.02,1245.34,2.43,3.39,252.1
2016-02-23 19:50:00,986.09,2.03,276.29,-0.46,83.5,7.07,5.91,1.17,3.73,5.99,1245.46,2.98,4.61,252.3
2016-02-23 20:00:00,986.18,2.12,276.38,-0.47,82.9,7.12,5.9,1.22,3.73,5.99,1245.15,3.04,4.45,256.3
2016-02-23 20:10:00,986.36,2.23,276.47,-0.45,82.4,7.18,5.91,1.26,3.74,5.99,1244.9,3.25,5.09,258.6
2016-02-23 20:20:00,986.48,2.27,276.5,-0.44,82.2,7.19,5.91,1.28,3.74,5.99,1244.88,2.75,4.61,253.9
2016-02-23 20:30:00,986.64,2.21,276.43,-0.36,83.0,7.17,5.95,1.22,3.76,6.03,1245.31,2.92,4.69,252.8
2016-02-23 20:40:00,986.78,2.13,276.34,-0.24,84.2,7.13,6.0,1.13,3.79,6.08,1245.82,2.26,4.29,252.8
2016-02-23 20:50:00,986.97,2.2,276.39,-0.2,84.1,7.16,6.02,1.14,3.8,6.1,1245.75,2.6,3.97,254.9
2016-02-23 21:00:00,987.12,2.37,276.55,-0.13,83.5,7.25,6.05,1.2,3.82,6.13,1245.16,2.52,4.37,253.8
2016-02-23 21:10:00,987.27,2.33,276.5,-0.05,84.2,7.23,6.09,1.14,3.84,6.16,1245.5,2.12,3.77,255.7
2016-02-23 21:20:00,987.29,2.26,276.43,0.06,85.3,7.19,6.13,1.06,3.87,6.21,1245.84,1.86,3.69,252.7
2016-02-23 21:30:00,987.34,2.2,276.36,0.13,86.1,7.16,6.16,1.0,3.89,6.24,1246.16,2.19,3.12,249.7
2016-02-23 21:40:00,987.5,2.18,276.33,0.2,86.7,7.15,6.2,0.95,3.91,6.28,1246.43,3.32,5.77,248.3
2016-02-23 21:50:00,987.71,2.14,276.27,0.31,87.6,7.13,6.25,0.88,3.94,6.32,1246.85,2.27,3.89,259.9
2016-02-23 22:00:00,987.76,2.11,276.24,0.36,88.1,7.11,6.27,0.85,3.96,6.35,1247.03,2.36,4.57,262.8
2016-02-23 22:10:00,987.82,2.03,276.16,0.3,88.2,7.08,6.24,0.83,3.94,6.32,1247.47,1.73,3.49,255.4
2016-02-23 22:20:00,988.02,1.99,276.1,0.29,88.4,7.05,6.24,0.82,3.94,6.31,1247.91,1.76,3.47,260.6
2016-02-23 22:30:00,988.05,1.93,276.04,0.26,88.6,7.02,6.22,0.8,3.93,6.3,1248.24,1.22,1.68,247.5
2016-02-23 22:40:00,988.23,1.93,276.02,0.23,88.4,7.02,6.21,0.81,3.92,6.28,1248.47,1.58,2.64,246.1
2016-02-23 22:50:00,988.4,1.94,276.02,0.22,88.3,7.03,6.21,0.82,3.91,6.28,1248.65,1.82,2.8,245.1
2016-02-23 23:00:00,988.52,1.99,276.06,0.24,88.1,7.05,6.21,0.84,3.92,6.29,1248.57,1.22,2.04,254.1
2016-02-23 23:10:00,988.63,2.0,276.06,0.25,88.1,7.06,6.22,0.84,3.92,6.29,1248.64,1.42,2.28,241.2
2016-02-23 23:20:00,988.64,2.08,276.14,0.29,87.9,7.1,6.24,0.86,3.94,6.31,1248.29,1.96,3.41,257.1
2016-02-23 23:30:00,988.7,2.18,276.24,0.29,87.2,7.15,6.24,0.92,3.93,6.31,1247.9,1.42,2.28,243.3
2016-02-23 23:40:00,988.74,2.18,276.24,0.25,87.0,7.15,6.22,0.93,3.92,6.29,1247.97,1.04,1.96,247.0
2016-02-23 23:50:00,988.76,2.13,276.18,0.2,87.0,7.12,6.2,0.93,3.91,6.27,1248.24,1.94,3.2,241.3
2016-02-24 00:00:00,988.76,2.02,276.07,0.1,87.0,7.07,6.15,0.92,3.88,6.22,1248.75,1.86,3.57,248.4
2016-02-24 00:10:00,988.76,1.86,275.91,0.01,87.5,6.99,6.11,0.87,3.86,6.18,1249.51,0.95,2.72,245.7
2016-02-24 00:20:00,988.75,1.78,275.83,-0.05,87.6,6.95,6.09,0.86,3.84,6.16,1249.87,1.13,1.88,254.5
2016-02-24 00:30:00,988.76,1.84,275.89,-0.18,86.4,6.98,6.03,0.95,3.8,6.1,1249.63,1.32,2.32,259.3
2016-02-24 00:40:00,988.86,2.0,276.04,-0.25,85.0,7.06,6.0,1.06,3.78,6.07,1249.06,1.42,2.56,262.3
2016-02-24 00:50:00,988.95,2.15,276.18,-0.31,83.7,7.13,5.97,1.16,3.76,6.04,1248.52,1.75,4.17,241.1
2016-02-24 01:00:00,988.98,2.23,276.27,-0.36,82.9,7.18,5.95,1.23,3.75,6.02,1248.17,1.15,2.88,220.3
2016-02-24 01:10:00,989.0,2.28,276.32,-0.46,82.0,7.2,5.91,1.3,3.72,5.97,1247.99,1.51,3.12,230.1
2016-02-24 01:20:00,989.08,2.31,276.34,-0.55,81.3,7.22,5.87,1.35,3.7,5.93,1247.99,1.6,3.08,227.1
2016-02-24 01:30:00,989.12,2.27,276.29,-0.61,81.2,7.2,5.84,1.35,3.68,5.91,1248.24,1.64,2.8,219.9
2016-02-24 01:40:00,989.15,2.27,276.29,-0.59,81.3,7.19,5.85,1.35,3.69,5.91,1248.29,1.29,2.36,224.0
2016-02-24 01:50:00,989.21,2.26,276.28,-0.6,81.3,7.19,5.85,1.35,3.69,5.91,1248.38,1.05,2.44,230.4
2016-02-24 02:00:00,989.31,2.27,276.27,-0.59,81.3,7.19,5.85,1.35,3.69,5.91,1248.49,1.24,2.7,234.6
2016-02-24 02:10:00,989.31,2.27,276.27,-0.64,81.0,7.19,5.83,1.37,3.67,5.89,1248.5,1.41,2.04,235.9
2016-02-24 02:20:00,989.42,2.27,276.26,-0.68,80.8,7.19,5.81,1.38,3.66,5.87,1248.65,1.54,3.0,252.8
2016-02-24 02:30:00,989.52,2.28,276.27,-0.53,81.6,7.2,5.87,1.32,3.7,5.94,1248.7,0.72,2.16,290.7
2016-02-24 02:40:00,989.62,1.91,275.9,-0.57,83.5,7.01,5.86,1.16,3.69,5.92,1250.48,1.9,4.07,0.87
2016-02-24 02:50:00,989.59,1.29,275.27,-0.42,88.3,6.71,5.92,0.78,3.73,5.98,1253.25,1.32,2.52,244.1
2016-02-24 03:00:00,989.51,1.23,275.22,-0.22,90.0,6.68,6.01,0.67,3.79,6.08,1253.36,1.47,2.76,248.2
2016-02-24 03:10:00,989.48,1.34,275.33,-0.18,89.6,6.73,6.03,0.7,3.8,6.09,1252.84,1.13,2.36,253.3
2016-02-24 03:20:00,989.47,1.53,275.52,-0.2,88.2,6.82,6.02,0.81,3.79,6.08,1251.96,2.22,3.49,253.1
2016-02-24 03:30:00,989.46,1.63,275.63,-0.22,87.4,6.87,6.01,0.87,3.79,6.07,1251.48,2.23,3.97,253.3
2016-02-24 03:40:00,989.43,1.74,275.73,-0.26,86.5,6.93,5.99,0.93,3.77,6.05,1250.98,1.85,3.04,260.4
2016-02-24 03:50:00,989.49,1.79,275.79,-0.35,85.6,6.95,5.95,1.0,3.75,6.02,1250.82,1.61,3.65,257.7
2016-02-24 04:00:00,989.54,1.73,275.71,-0.42,85.6,6.92,5.92,1.0,3.73,5.99,1251.2,1.7,3.45,256.4
2016-02-24 04:10:00,989.61,1.65,275.63,-0.48,85.7,6.88,5.9,0.98,3.72,5.96,1251.65,1.83,3.2,259.5
2016-02-24 04:20:00,989.63,1.67,275.65,-0.49,85.5,6.89,5.89,1.0,3.71,5.96,1251.58,1.88,2.68,262.3
2016-02-24 04:30:00,989.74,1.73,275.71,-0.49,85.1,6.92,5.89,1.03,3.71,5.95,1251.43,2.13,4.37,254.5
2016-02-24 04:40:00,989.81,1.8,275.76,-0.41,85.2,6.96,5.93,1.03,3.73,5.99,1251.22,1.98,3.34,252.3
2016-02-24 04:50:00,989.87,1.82,275.78,-0.42,85.0,6.97,5.92,1.05,3.73,5.98,1251.18,2.44,3.85,255.2
2016-02-24 05:00:00,989.94,1.81,275.77,-0.45,84.9,6.96,5.91,1.05,3.72,5.97,1251.32,2.07,3.61,266.0
2016-02-24 05:10:00,989.99,1.76,275.71,-0.53,84.7,6.94,5.88,1.06,3.7,5.94,1251.63,2.11,3.49,262.9
2016-02-24 05:20:00,989.99,1.67,275.62,-0.61,84.7,6.89,5.84,1.05,3.68,5.9,1252.05,2.02,3.36,257.0
2016-02-24 05:30:00,989.98,1.66,275.62,-0.65,84.5,6.89,5.82,1.07,3.67,5.88,1252.09,1.55,3.12,268.7
2016-02-24 05:40:00,989.98,1.65,275.6,-0.68,84.4,6.88,5.81,1.07,3.66,5.87,1252.15,1.14,2.16,260.7
2016-02-24 05:50:00,990.0,1.57,275.52,-0.73,84.6,6.85,5.79,1.05,3.65,5.85,1252.54,1.52,2.6,260.4
2016-02-24 06:00:00,990.12,1.51,275.45,-0.73,85.0,6.81,5.79,1.02,3.65,5.85,1252.98,1.74,2.76,263.5
2016-02-24 06:10:00,990.12,1.42,275.36,-0.75,85.4,6.77,5.78,0.99,3.64,5.84,1253.4,1.87,3.04,260.5
2016-02-24 06:20:00,990.13,1.33,275.27,-0.77,85.8,6.73,5.77,0.96,3.63,5.83,1253.81,2.25,3.83,258.7
2016-02-24 06:30:00,990.15,1.39,275.33,-0.81,85.2,6.76,5.76,1.0,3.62,5.81,1253.59,1.9,3.22,270.0
2016-02-24 06:40:00,990.14,1.46,275.4,-0.92,84.1,6.79,5.71,1.08,3.59,5.77,1253.28,1.57,3.08,280.4
2016-02-24 06:50:00,990.14,1.43,275.37,-1.05,83.5,6.77,5.66,1.12,3.56,5.71,1253.45,1.44,2.48,264.1
2016-02-24 07:00:00,990.12,1.37,275.31,-1.09,83.6,6.75,5.64,1.11,3.55,5.7,1253.69,2.27,4.25,262.0
2016-02-24 07:10:00,990.17,1.29,275.22,-1.17,83.6,6.71,5.61,1.1,3.53,5.66,1254.15,2.6,3.57,255.5
2016-02-24 07:20:00,990.28,1.2,275.13,-1.21,83.9,6.66,5.59,1.07,3.52,5.64,1254.71,2.47,3.73,258.8
2016-02-24 07:30:00,990.47,1.2,275.11,-1.27,83.5,6.66,5.56,1.1,3.5,5.62,1254.96,2.18,4.01,258.7
2016-02-24 07:40:00,990.58,1.14,275.04,-1.37,83.3,6.63,5.53,1.11,3.48,5.58,1255.4,2.04,3.45,252.9
2016-02-24 07:50:00,990.62,1.12,275.02,-1.37,83.4,6.62,5.52,1.1,3.48,5.58,1255.54,1.07,2.32,240.5
2016-02-24 08:00:00,990.77,1.02,274.91,-1.4,83.8,6.58,5.51,1.07,3.47,5.56,1256.17,1.05,1.72,244.9
2016-02-24 08:10:00,990.84,1.02,274.9,-1.38,83.9,6.58,5.52,1.06,3.47,5.57,1256.26,1.9,2.92,248.0
2016-02-24 08:20:00,990.9,1.17,275.05,-1.32,83.4,6.65,5.54,1.1,3.49,5.6,1255.66,1.72,2.64,249.0
2016-02-24 08:30:00,990.94,1.24,275.11,-1.27,83.3,6.68,5.56,1.12,3.5,5.62,1255.39,1.63,2.6,249.5
2016-02-24 08:40:00,990.99,1.32,275.19,-1.22,83.1,6.72,5.58,1.14,3.51,5.63,1255.08,1.95,3.28,250.5
2016-02-24 08:50:00,991.0,1.72,275.59,-1.11,81.4,6.92,5.63,1.29,3.54,5.68,1253.2,2.0,3.65,236.6
2016-02-24 09:00:00,991.05,1.85,275.72,-1.08,80.8,6.98,5.64,1.34,3.55,5.69,1252.66,1.94,3.16,238.1
2016-02-24 09:10:00,991.12,2.05,275.91,-1.09,79.6,7.08,5.64,1.44,3.55,5.69,1251.88,2.08,3.73,259.5
2016-02-24 09:20:00,991.19,2.21,276.07,-1.01,79.2,7.16,5.67,1.49,3.57,5.72,1251.21,1.66,3.85,245.8
2016-02-24 09:30:00,991.22,1.98,275.83,-0.91,81.1,7.05,5.72,1.33,3.59,5.77,1252.27,1.97,3.18,263.1
2016-02-24 09:40:00,991.18,1.45,275.31,-0.75,85.2,6.79,5.78,1.0,3.64,5.83,1254.6,1.94,3.77,250.6
2016-02-24 09:50:00,991.09,1.49,275.35,-0.57,86.1,6.8,5.86,0.95,3.69,5.91,1254.27,1.43,2.32,220.0
2016-02-24 10:00:00,990.98,1.85,275.72,-0.3,85.6,6.98,5.98,1.01,3.76,6.03,1252.45,0.69,1.28,174.3
2016-02-24 10:10:00,990.95,2.26,276.14,-0.4,82.5,7.19,5.93,1.26,3.73,5.99,1250.56,0.76,2.2,292.0
2016-02-24 10:20:00,991.03,2.91,276.78,-0.29,79.4,7.53,5.98,1.55,3.76,6.04,1247.68,1.52,4.21,256.5
2016-02-24 10:30:00,991.02,3.2,277.07,-0.78,75.0,7.69,5.77,1.92,3.63,5.82,1246.46,2.52,4.35,266.4
2016-02-24 10:40:00,991.02,3.12,276.99,-1.12,73.6,7.65,5.63,2.02,3.54,5.68,1246.9,1.93,5.13,263.1
2016-02-24 10:50:00,991.04,3.12,276.99,-1.07,73.9,7.64,5.65,2.0,3.55,5.7,1246.92,1.48,2.56,252.1
2016-02-24 11:00:00,990.96,3.69,277.57,-0.83,72.2,7.96,5.75,2.21,3.62,5.8,1244.19,2.61,5.01,258.5
2016-02-24 11:10:00,990.96,3.83,277.71,-0.94,70.9,8.04,5.7,2.34,3.59,5.75,1243.6,2.43,4.25,239.8
2016-02-24 11:20:00,990.92,3.62,277.5,-1.19,70.7,7.92,5.6,2.32,3.52,5.65,1244.55,2.53,4.57,283.4
2016-02-24 11:30:00,990.86,3.51,277.39,-1.14,71.5,7.86,5.62,2.24,3.53,5.67,1244.96,1.94,4.05,284.4
2016-02-24 11:40:00,990.83,3.53,277.42,-1.08,71.7,7.87,5.64,2.23,3.55,5.7,1244.8,1.9,3.2,280.9
2016-02-24 11:50:00,990.89,2.79,276.67,-0.82,77.0,7.47,5.75,1.72,3.62,5.8,1248.16,2.21,4.57,257.1
2016-02-24 12:00:00,990.78,2.29,276.18,-0.67,80.7,7.21,5.82,1.39,3.66,5.87,1250.24,1.51,2.66,227.3
2016-02-24 12:10:00,990.65,3.07,276.98,-0.08,79.7,7.62,6.07,1.55,3.82,6.13,1246.43,1.21,2.64,208.2
2016-02-24 12:20:00,990.49,3.61,277.52,-0.27,75.7,7.91,5.99,1.92,3.77,6.05,1243.87,1.7,4.25,211.4
2016-02-24 12:30:00,990.44,3.9,277.82,-1.11,69.72,8.08,5.63,2.45,3.54,5.69,1242.67,2.53,5.21,263.2
